season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,game_id,away_team,away_score,home_team,home_score,result
2004,15,CHI,REG,HOU,17,35,168,0,2,2,-19,1,1,0,168,6,-21.073848140241047,,0,26,54,0,3,1,6,-13.722981138318382,0,17,0,168,0,0,0,0,0,6,3.878256294188157,0,0,50,5,5,0,0,0,2.0,12.0,0,0,0,6,0,1,1,0,3,5,0,0,0,5,50,1,3,3,6,107,1,2,1,0,43.0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,43,39,,43,39,0,0,0,0,0,,0,0,0,0,0,,HOU,24,CHI,5,-19
2004,16,CHI,REG,DET,20,35,114,1,0,2,-9,0,0,0,114,7,-7.510058414845727,,0,25,124,0,1,1,8,-3.009037967538461,0,20,0,114,1,0,0,0,0,7,4.204569577225018,0,0,42,1,23,0,0,1,2.0,10.0,0,1,38,8,1,0,0,0,0,0,0,0,0,8,55,5,2,11,3,51,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,13,DET,19,6
2004,17,CHI,REG,GB,20,29,196,0,1,9,-60,1,0,0,196,8,-15.824230833852198,,0,27,110,2,0,0,7,-0.8858884109067731,0,20,0,196,0,0,0,0,0,8,12.923673582612537,0,0,36,11,11,0,0,0,0.0,0.0,0,0,0,6,0,0,0,0,1,1,0,0,0,4,29,5,2,31,6,121,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,,GB,31,CHI,14,-17
2005,1,CHI,REG,WAS,15,28,141,0,1,3,-16,2,1,0,141,9,-3.5355656184838153,,0,18,41,1,0,0,2,-5.479529549891595,0,15,0,141,0,0,0,0,0,9,14.455000635120086,0,0,52,3,11,0,0,4,3.0,16.0,0,1,3,3,0,1,0,0,2,2,2,2,0,8,86,3,2,-3,4,70,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,7,WAS,9,2
2005,2,CHI,REG,DET,15,22,161,1,0,2,-12,0,0,0,161,5,1.4572163955876212,,0,37,187,2,0,0,13,3.993552322499454,0,15,0,161,1,0,0,0,0,5,10.917039919479603,0,1,38,9,9,0,0,0,2.0,11.0,0,5,88,14,1,0,0,0,0,0,0,0,0,6,40,3,3,87,2,67,1,3,2,0,48.0,0.3333333333333333,0,0,0,1,0,0,0,0,1,1,0,0,48,48;36,,48,84,0,5,5,0,0,1.0,0,0,0,0,0,,DET,6,CHI,38,32
2005,3,CHI,REG,CIN,17,39,149,0,5,0,0,0,0,0,149,9,-17.073120752508718,,0,28,106,1,1,0,6,-5.882980714057339,0,17,0,149,0,1,1,0,0,9,8.948374661515967,0,0,43,12,12,0,0,2,1.0,8.0,0,0,0,3,0,2,0,0,3,4,1,1,0,7,88,4,4,12,5,88,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,1,1,0,0,1.0,0,0,0,0,0,,CIN,24,CHI,7,-17
2005,5,CHI,REG,CLE,16,26,117,1,0,4,-27,1,1,0,117,7,-7.4802795780108475,,0,34,176,0,2,1,10,-5.445884338289034,0,16,0,117,1,1,1,0,0,7,4.220966368098743,0,0,27,22,22,0,0,0,3.0,16.0,0,2,72,3,0,0,0,0,1,2,0,0,0,7,57,4,1,0,5,114,1,2,1,0,44.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,44,48,,44,48,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,10,CLE,20,10
2005,6,CHI,REG,MIN,16,25,117,2,1,3,-20,0,0,0,117,9,-2.8297022976039443,,0,30,95,2,2,2,5,-9.376522158883745,0,16,0,117,2,0,0,0,0,9,11.484031314117601,0,0,51,8,8,0,0,0,4.0,34.0,0,2,99,10,0,0,0,0,0,0,0,0,0,8,58,5,3,63,2,54,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0,,MIN,3,CHI,28,25
2005,7,CHI,REG,BAL,15,29,145,1,0,2,-12,1,0,0,145,7,-5.798683668872771,,0,29,143,0,0,0,6,-3.256298736669123,0,15,0,145,1,0,0,0,0,7,8.983815962797962,0,0,39,10,12,0,0,0,4.0,31.0,0,0,0,4,0,0,0,0,1,1,0,0,0,9,60,3,3,34,2,36,1,2,1,0,23.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,23,47,,23,47,0,1,1,0,0,1.0,0,0,0,0,0,,BAL,6,CHI,10,4
2005,8,CHI,REG,DET,17,31,230,1,0,2,-12,0,0,0,230,11,5.632189971347133,,0,29,115,0,1,1,3,-9.992561633174773,0,17,0,230,1,0,0,0,0,11,21.865171188430395,0,0,54,7,7,0,0,0,2.0,12.0,0,1,22,2,1,1,0,0,1,1,0,0,0,10,75,4,2,4,4,122,2,2,0,0,38.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,38;20,,,58,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,19,DET,13,-6
2005,9,CHI,REG,NO,12,26,137,1,2,2,-6,1,1,0,137,6,-10.97796924081182,,0,32,183,1,0,0,7,1.799759464403122,0,12,0,137,1,0,0,0,0,6,10.456970169907436,0,0,52,6,6,0,0,2,3.0,20.0,0,2,5,6,0,0,0,0,0,0,2,2,0,8,60,4,4,35,3,60,2,3,1,0,35.0,0.6666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,35;28,47,,63,47,0,2,2,0,0,1.0,1,1,0,0,28,,CHI,20,NO,17,-3
2005,10,CHI,REG,SF,8,14,67,0,1,0,0,0,0,0,67,2,-9.036739028080193,,0,40,172,1,0,0,8,-4.120075452228775,0,8,0,67,0,0,0,0,0,2,3.8055208449368365,0,1,43,11,11,0,0,1,0.0,0.0,0,1,3,3,0,4,0,108,2,2,1,1,0,5,34,3,4,31,4,83,1,2,1,0,37.0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,37,39,,37,39,0,2,2,0,0,1.0,0,0,0,0,0,,SF,9,CHI,17,8
2005,11,CHI,REG,CAR,15,26,136,1,1,0,0,0,0,0,136,7,-2.387575650946525,,0,31,122,0,0,0,5,-6.801152554457076,0,15,0,136,1,0,0,0,0,7,11.083273940254003,0,0,45,9,9,0,0,3,8.0,52.0,0,2,68,9,0,0,0,0,0,0,0,0,0,9,75,1,3,3,2,26,2,2,0,0,39.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,33;39,,,72,0,0,1,1,0,0,1.0,0,0,0,0,0,,CAR,3,CHI,13,10
2005,12,CHI,REG,TB,14,28,134,1,1,2,-13,1,0,0,134,6,-6.594940997596197,,0,33,118,0,1,0,8,-1.786755649507763,0,14,0,134,1,0,0,0,0,6,9.34727170469705,0,0,45,12,12,0,0,1,4.0,34.0,0,0,0,6,0,1,0,0,3,3,1,1,0,4,35,5,3,21,3,69,2,2,0,0,36.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,25;36,,,61,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,13,TB,10,-3
2005,13,CHI,REG,GB,6,17,68,0,1,3,-19,0,0,0,68,2,-16.202195802953355,,0,31,141,0,1,1,9,-5.159646553463279,0,6,0,68,0,0,0,0,0,2,1.497089558164589,0,0,57,9,9,0,0,3,2.0,19.0,0,2,140,12,1,2,0,0,2,3,2,2,0,4,61,2,4,36,2,29,4,5,1,0,40.0,0.8,0,2,1,1,0,0,0,0,0,1,0,0,21;40;25;35,43,,121,43,0,1,1,0,0,1.0,0,0,0,0,0,,GB,7,CHI,19,12
2005,14,CHI,REG,PIT,17,35,207,0,0,3,-22,0,0,0,207,10,-4.188366505464067,,0,18,83,1,0,0,4,1.4589496661210433,0,17,0,207,0,0,0,0,0,10,15.807331033982337,0,0,43,20,26,0,0,3,0.0,0.0,0,0,0,2,0,1,0,0,2,2,0,0,0,1,5,6,4,26,4,54,1,1,0,0,29.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,0,1,1,0,0.0,0,0,0,0,0,,CHI,9,PIT,21,12
2005,15,CHI,REG,ATL,11,26,105,0,1,1,-7,0,0,0,105,7,-2.616442707365907,,0,32,128,1,0,0,5,-7.045392252036393,0,11,0,105,0,0,0,0,0,7,7.5597840160778205,0,0,42,10,10,0,0,1,2.0,5.0,0,2,14,8,0,0,0,0,0,0,1,1,0,3,16,3,2,30,2,12,3,4,1,0,39.0,0.75,0,1,2,0,0,0,0,0,0,1,0,0,35;29;39,44,,103,44,0,1,1,0,0,1.0,0,0,0,0,0,,ATL,3,CHI,16,13
2005,16,CHI,REG,GB,11,23,166,1,1,1,-9,0,0,0,166,8,3.6689714854062183,,0,33,135,1,0,0,6,-3.4250179324299097,0,11,0,166,1,0,0,0,0,8,17.599708626861684,0,0,50,4,16,0,0,0,2.0,17.0,0,4,10,7,1,0,0,0,0,0,0,0,0,8,55,4,3,30,4,60,1,1,0,0,45.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,3,3,0,0,1.0,0,0,0,0,0,,CHI,24,GB,17,-7
2005,17,CHI,REG,MIN,14,23,121,1,0,3,-24,0,0,0,121,7,2.022619645576924,,0,33,154,0,1,0,8,-5.1028212654719125,0,14,0,121,1,1,0,0,0,7,14.722938608785626,0,0,30,4,18,0,0,0,0.0,0.0,0,0,0,3,0,0,0,-1,1,2,0,0,0,8,45,3,1,12,7,148,1,1,0,0,22.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,10,MIN,34,24
2005,19,CHI,POST,CAR,17,41,192,1,1,1,-7,0,0,0,192,11,-6.90824379445985,,0,27,97,2,0,0,6,4.21715257584583,0,17,0,192,1,0,0,0,0,11,13.392456786939874,0,0,48,11,11,0,0,2,1.0,8.0,0,1,20,3,0,0,0,0,0,0,0,0,0,4,19,5,2,1,6,132,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0,,CAR,29,CHI,21,-8
2006,1,CHI,REG,GB,19,27,258,1,1,1,-6,0,0,274,82,12,10.763318937850961,17.93620712482012,0,36,109,0,0,0,4,-8.628855443534793,0,19,0,258,1,0,0,274,82,12,21.69954402285275,0,1,39,12,14,0,0,1,3.0,22.0,6,2,28,5,0,0,0,0,0,0,1,1,0,4,25,2,5,104,1,18,4,4,0,0,40.0,1.0,0,1,2,1,0,0,0,0,0,0,0,0,40;39;28;30,,,137,0,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,26,GB,0,-26
2006,2,CHI,REG,DET,21,28,294,4,0,0,0,0,0,322,69,16,24.39466309175694,12.846858122132042,0,34,89,0,1,0,6,-10.998037336801644,0,21,0,294,4,1,1,322,69,16,25.98446335841436,0,0,43,5,5,0,0,3,6.0,31.0,9,0,0,4,0,0,0,0,1,2,3,3,0,6,93,2,4,21,2,39,2,2,0,0,45.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,32;45,,,77,0,0,4,4,0,0,1.0,0,0,0,0,0,,DET,7,CHI,34,27
2006,3,CHI,REG,MIN,23,41,278,1,2,1,-4,0,0,339,58,14,-4.875736393989163,0.44585139520706807,0,21,51,0,0,0,3,-3.8967012923094444,0,23,0,278,1,0,0,339,58,14,20.907221072153163,0,0,37,11,21,0,0,1,1.0,5.0,1,0,0,0,0,0,0,0,0,0,2,2,0,10,82,5,3,12,5,129,4,4,0,0,49.0,1.0,0,1,1,2,0,0,0,0,0,0,0,0,41;24;31;49,,,145,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,19,MIN,16,-3
2006,4,CHI,REG,SEA,17,31,232,2,0,1,-13,0,0,339,67,9,8.832024838626147,-0.5356582005818665,0,38,143,2,0,0,11,-1.673000777126136,0,17,0,232,2,0,0,339,67,9,22.394534436578397,0,0,40,10,10,0,0,0,5.0,49.0,8,2,52,6,0,3,0,0,3,3,0,0,0,5,60,1,5,45,3,77,3,3,0,0,41.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,36;20;41,,,97,0,0,4,4,0,0,1.0,0,0,0,0,0,,SEA,6,CHI,37,31
2006,5,CHI,REG,BUF,19,31,211,2,0,2,-15,0,0,204,146,10,5.640433724389435,2.598815539787558,0,39,155,2,1,1,12,0.4801944598097627,0,19,0,211,2,0,0,204,146,10,19.00052469887305,0,0,38,5,5,0,0,2,3.0,28.0,5,3,43,6,0,0,0,0,0,0,2,2,0,4,21,1,4,42,2,28,4,4,0,0,43.0,1.0,0,0,1,3,0,0,0,0,0,0,0,0,42;43;32;41,,,158,0,0,4,4,0,0,1.0,0,0,0,0,0,,BUF,7,CHI,40,33
2006,6,CHI,REG,ARI,14,37,148,0,4,2,-14,2,2,410,75,7,-32.452568078359825,-18.37085892219801,0,16,34,0,0,0,3,-2.347795247042086,0,14,0,148,0,0,0,410,75,7,11.762155873992015,0,1,49,23,23,0,0,2,1.0,12.0,4,0,0,9,0,0,0,0,0,0,2,2,2,6,50,4,6,152,5,106,1,1,0,0,23.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,3,3,0,0,1.0,0,0,0,0,0,,CHI,24,ARI,23,-1
2006,8,CHI,REG,SF,25,32,263,3,0,1,-6,0,0,161,136,15,14.480865706223916,17.206831177075706,0,35,145,2,0,0,7,-2.45678934402531,0,25,0,263,3,1,0,161,136,15,23.5674235165352,0,0,37,5,5,0,0,5,2.0,14.0,4,1,0,2,0,0,0,0,1,1,4,4,0,5,49,2,1,42,3,73,2,2,0,0,43.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,43;36,,,79,0,0,5,5,0,0,1.0,0,0,0,0,0,,SF,10,CHI,41,31
2006,9,CHI,REG,MIA,18,42,210,1,3,3,-21,1,1,374,79,10,-24.29446445973838,-16.17735295723646,0,28,103,0,0,0,4,-1.7447958515258506,0,18,0,210,1,1,1,374,79,10,8.828056268626824,0,0,45,12,12,0,0,0,0.0,0.0,3,2,5,4,0,1,0,0,1,1,0,0,0,7,45,6,2,11,6,140,2,2,0,0,38.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,38;38,,,76,0,0,1,1,0,0,1.0,0,0,0,0,0,,MIA,31,CHI,13,-18
2006,10,CHI,REG,NYG,18,30,246,3,1,2,-12,1,0,262,96,11,8.913017352411867,0.9754546483357762,0,39,118,1,1,1,8,-6.138965173158795,0,18,0,246,3,1,1,262,96,11,21.95361410122132,0,1,35,12,12,0,0,2,2.0,22.0,5,2,27,7,0,0,0,108,1,1,1,1,0,9,80,4,2,0,5,100,1,1,0,0,49.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,5,5,0,0,1.0,0,0,0,0,0,,CHI,38,NYG,20,-18
2006,11,CHI,REG,NYJ,11,22,119,1,0,1,-8,0,0,141,75,4,-2.1143393048550934,-19.054201812971208,0,35,173,0,0,0,8,1.9654036269944477,0,11,0,119,1,0,0,141,75,4,8.495362126734108,0,0,26,29,29,0,0,0,2.0,6.0,3,2,39,3,0,0,0,0,0,0,0,0,0,10,65,3,1,7,1,0,1,1,0,0,20.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,10,NYJ,0,-10
2006,12,CHI,REG,NE,15,34,176,0,3,1,-5,0,0,476,40,9,-6.798460439848732,-6.042953405310122,0,36,153,1,1,1,10,-0.9226177881355397,0,15,0,176,0,0,0,476,40,9,13.724324136181021,0,0,34,26,26,0,0,4,0.0,0.0,3,2,8,5,0,0,0,0,0,1,3,3,0,5,31,5,0,0,3,70,2,3,0,1,46.0,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,46;32,,45,78,0,45,1,1,0,0,1.0,0,0,0,0,0,,CHI,13,NE,17,4
2006,13,CHI,REG,MIN,6,19,34,0,3,1,-10,0,0,158,21,1,-21.441237243125215,-16.13934912851878,0,25,83,1,0,0,5,1.507487113471143,0,6,0,34,0,0,0,158,21,1,-0.3170753098092973,0,1,58,12,12,0,0,2,3.0,22.0,6,4,67,7,1,1,1,0,0,0,1,1,0,9,65,0,3,70,4,85,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0,,MIN,13,CHI,23,10
2006,14,CHI,REG,LA,13,23,200,2,0,0,0,0,0,206,91,10,11.897411357126437,-3.4497526676758454,0,34,172,2,0,0,7,7.893188739179037,0,13,0,200,2,0,0,206,91,10,19.87462264444912,0,2,57,6,6,0,0,1,3.0,24.0,7,1,0,6,0,0,0,0,0,0,0,0,0,11,86,3,1,21,5,228,0,2,2,0,,0.0,0,0,0,0,0,0,0,0,1,1,0,0,,37;49,,0,86,0,6,6,0,0,1.0,0,0,0,0,0,,CHI,42,STL,27,-15
2006,15,CHI,REG,TB,29,44,339,2,0,4,-27,0,0,314,148,18,5.843382436185767,4.565003656205679,0,34,134,2,0,0,8,-3.7886933397230753,0,29,0,339,2,0,0,314,148,18,22.776238819467835,0,0,37,19,19,0,0,2,2.0,5.0,2,1,3,8,0,2,0,0,1,1,1,1,0,8,79,2,7,63,6,85,2,3,1,0,38.0,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,38;25,37,,63,37,0,4,4,0,0,1.0,1,1,0,0,25,,TB,31,CHI,34,3
2006,16,CHI,REG,DET,26,45,248,1,0,2,-10,0,0,327,113,10,1.6559306763173685,-7.331352545456451,0,30,116,1,0,0,9,1.8610643146093935,0,26,0,248,1,0,0,327,113,10,19.940877192382544,0,0,43,3,15,0,0,1,3.0,23.0,3,0,0,7,0,0,0,0,0,0,1,1,0,7,48,3,3,18,3,66,4,4,0,0,44.0,1.0,0,0,3,1,0,0,0,0,0,0,0,0,36;36;39;44,,,155,0,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,26,DET,21,-5
2006,17,CHI,REG,GB,8,28,194,1,5,2,-13,0,0,257,104,5,-25.719729705306236,-29.80290401194777,0,24,135,0,1,1,7,-0.6849288606317714,0,8,0,194,1,1,0,257,78,5,18.69593540963251,0,0,48,14,14,0,0,2,2.0,9.0,6,1,7,5,0,1,0,0,2,2,0,0,0,6,44,1,3,8,6,129,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,,GB,26,CHI,7,-19
2006,19,CHI,POST,SEA,21,38,282,1,1,3,-31,1,1,264,119,10,-8.086629488762506,-7.93129884098706,0,34,120,2,0,0,8,3.513499746082182,0,21,0,282,1,0,0,264,119,10,17.34422842710046,0,0,47,13,13,0,0,0,3.0,16.0,6,1,6,4,0,3,0,0,3,3,0,0,0,5,40,3,3,5,4,73,2,2,0,0,49.0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,41;49,,,90,0,0,3,3,0,0,1.0,1,1,0,0,49,,SEA,24,CHI,27,3
2006,20,CHI,POST,NO,11,26,144,1,0,0,0,0,0,254,27,6,-6.553674466913298,-10.872934937477112,0,46,196,3,1,0,12,4.122442482802637,0,11,0,144,1,0,0,254,27,6,8.22119500755798,0,0,44,7,7,0,0,4,3.0,35.0,6,1,0,6,0,0,1,0,0,0,3,3,0,1,5,1,2,24,3,39,3,3,0,0,43.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,19;43;24,,,86,0,0,4,4,0,0,1.0,0,0,0,0,0,,NO,14,CHI,39,25
2006,21,CHI,POST,IND,20,28,165,1,2,1,-11,0,0,271,61,8,-14.320899666723339,7.928480373488532,0,19,111,0,3,2,5,-10.35214123991318,0,20,0,165,1,0,0,271,61,8,7.878714742662851,0,1,62,0,22,0,0,1,1.0,8.0,2,1,6,7,0,0,0,0,1,3,2,2,0,4,35,4,1,3,6,138,1,1,0,0,44.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,2,2,0,0,1.0,0,0,0,0,0,,IND,29,CHI,17,-12
2007,1,CHI,REG,LAC,12,23,145,0,1,3,-23,1,0,168,59,7,-4.3578065667313854,-10.48276735977693,0,26,80,0,2,2,4,-15.540072715142742,0,12,0,145,0,0,0,168,59,7,12.050183259882033,0,0,53,9,9,0,0,0,3.0,21.0,3,1,27,3,0,1,0,0,1,1,1,1,0,4,38,5,1,0,3,70,1,1,0,0,27.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,0,0,0,0,,0,0,0,0,0,,CHI,3,SD,14,11
2007,2,CHI,REG,KC,20,34,160,1,2,3,-28,0,0,190,74,10,-14.935703668500702,-7.700953158465299,0,29,107,0,0,0,6,-0.7387860500020906,0,20,0,160,1,1,1,190,74,10,3.959048969063274,0,1,51,7,7,0,0,2,4.0,19.0,5,1,33,5,0,0,0,0,0,0,1,1,0,5,55,3,5,143,2,29,2,2,0,0,47.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,47;38,,,85,0,0,2,2,0,0,1.0,0,0,0,0,0,,KC,10,CHI,20,10
2007,3,CHI,REG,DAL,15,33,195,0,3,3,-31,0,0,331,69,10,-15.480811853328156,-11.061419965699315,0,23,75,1,1,1,4,-5.793926919868682,0,15,0,195,0,0,0,331,69,10,15.306524536252255,0,0,42,9,9,0,0,0,3.0,29.0,6,1,4,4,0,1,0,48,2,2,0,0,0,5,28,4,2,1,6,106,1,1,0,0,20.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,1,1,0,0,1.0,0,0,0,0,0,,DAL,34,CHI,10,-24
2007,4,CHI,REG,DET,34,52,286,2,3,6,-52,2,0,269,134,16,-15.371582254749688,-3.212943906877555,0,22,69,0,1,0,4,-3.759616546488773,0,34,0,286,2,0,0,269,134,16,24.789996592036914,0,1,48,1,11,0,0,2,6.0,32.0,5,0,0,2,0,2,0,0,2,2,2,2,0,14,102,4,5,95,7,219,2,3,0,1,49.0,0.6666666666666666,0,0,0,2,0,0,0,0,0,0,0,0,49;41,,52,90,0,52,3,3,0,0,1.0,0,0,0,0,0,,CHI,27,DET,37,10
2007,5,CHI,REG,GB,15,25,214,2,1,2,-11,0,0,282,105,8,3.3768924567586973,3.5060884952545166,0,33,82,1,0,0,4,-4.535481235106044,0,15,0,214,2,0,0,282,105,8,17.034822283170115,0,0,55,5,5,0,0,3,1.0,4.0,4,2,0,4,0,0,0,0,0,0,3,3,0,6,40,1,4,40,4,17,2,2,0,0,44.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,44;36,,,80,0,0,3,3,0,0,1.0,0,0,0,0,0,,CHI,27,GB,20,-7
2007,6,CHI,REG,MIN,26,45,381,3,2,1,-6,0,0,360,194,14,8.941440946160583,-15.642184859667069,0,24,83,0,2,2,5,-7.267532717089221,0,26,0,381,3,0,0,360,194,14,26.76675820761011,0,1,49,8,8,0,0,1,1.0,3.0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,28,4,4,108,6,120,1,1,0,0,32.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,4,4,0,0,1.0,0,0,0,0,0,,MIN,34,CHI,31,-3
2007,7,CHI,REG,PHI,27,41,322,1,0,1,-8,0,0,318,161,16,17.13777857695024,9.237002198760575,0,23,72,0,1,0,3,-4.372024581317255,0,27,0,322,1,0,0,318,154,16,25.381619868022607,0,0,46,0,18,0,0,0,3.0,15.0,4,0,0,3,0,0,0,0,1,2,0,0,0,7,51,5,0,0,4,26,4,5,1,0,45.0,0.8,0,1,1,2,0,0,0,0,1,0,0,0,31;22;41;45,39,,139,39,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,19,PHI,16,-3
2007,8,CHI,REG,DET,22,40,208,1,4,2,-16,0,0,316,98,9,-14.409810430822056,-3.8408403333864714,0,20,63,0,1,0,6,-1.5645389329874888,0,22,0,208,1,0,0,316,98,9,13.13591440209644,0,0,51,8,8,0,0,1,4.0,22.0,5,0,0,2,0,0,0,0,1,2,1,1,0,7,78,4,2,44,2,34,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,40,,0,40,0,1,1,0,0,1.0,0,0,0,0,0,,DET,16,CHI,7,-9
2007,10,CHI,REG,LV,17,28,239,1,0,3,-22,1,0,327,96,12,3.8351549001066205,3.682432351288972,0,34,78,1,2,0,6,-6.995687234766249,0,17,0,239,1,0,0,327,96,12,18.34263811603887,0,0,43,14,16,0,0,3,4.0,28.0,3,1,0,4,0,0,0,0,3,4,2,2,0,7,50,1,6,14,3,35,1,2,1,0,32.0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,32,53,,32,53,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,17,OAK,6,-11
2007,11,CHI,REG,SEA,24,37,266,0,0,5,-28,1,1,345,81,9,-3.5560463786832974,6.808016614781486,0,22,107,2,0,0,5,0.03102808608673513,0,24,0,266,0,1,0,345,81,9,16.415847613161503,0,0,48,4,12,0,0,1,2.0,15.0,6,0,0,3,0,0,0,0,0,0,1,1,0,6,40,4,1,0,7,174,3,3,0,0,48.0,1.0,0,0,1,2,0,0,0,0,0,0,0,0,31;47;48,,,126,0,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,23,SEA,30,7
2007,12,CHI,REG,DEN,17,33,193,1,1,3,-22,1,1,205,108,10,-7.784037490866401,-10.583207197487354,0,32,122,1,1,1,6,-6.228598098115012,0,17,0,193,1,0,0,205,108,10,13.69363640113091,0,2,53,11,11,0,0,3,2.0,10.0,1,1,4,6,0,2,0,0,1,1,1,1,0,5,50,4,5,81,8,191,3,3,0,0,44.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,24;44;39,,,107,0,0,4,4,0,0,1.0,1,1,0,0,39,,DEN,34,CHI,37,3
